userName,title,rating,review,date,isEdited,app_name,app_id
Baby tacos,"Price has gone up, selection gone down.",3,Used to be an awesome app with friends and the office. Now it has half of the stuff it used to have and it’s more expensive. Also they're uploading a bunch of their own things called “Netflix originals” that no one wants to watch. This has gone down tremendously.,2022-08-14 18:46:13,False,netflix,363590051
Ancient2010,People limit is dumb,4,"I am trying to watch a show but I can’t because my mom and dad are watching two different shows. If you could remove the limit that would be kind or a least respond.

Sincerely Netflix user",2022-03-29 00:21:41,False,netflix,363590051
pinkish444,My hate for Netflix,2,"Netflix is great but I need some tv shows that are NOT Nickelodeon, the A list was amazing my favorite show of all time but that is the only show I will watch on Netflix, honestly, Disney plus is much better if you want a show not all fake and the actors put some effort into it, I also get this update requests... they are so annoying and take hours to do! All in all, I DO NOT SUGGEST NETFLIX",2022-05-30 16:06:28,False,netflix,363590051
excoast,Needs better integration,3,"I like the app, works well. However I like it better when I could add shows to my Up Next on Apple TV. in this new crazy streaming world we all have multiple apps for entertainment. Apple TV has a great container to help us control how we watch movies and TV. Bright that back and I would give it 5 stars.",2022-05-21 01:57:44,False,netflix,363590051
"d34,:",Worst service I signed up for,1,"I kept trying to cancel my Sunday to Netflix for like 3 or 4 time and every time I get a confirmation saying it was canceled but for some reason it keeps restoring by the end and I still get charged, I finally got fed up and called Netflix and requested to remove my payment info from their system and cancel my account, will see now if I ever get charged again I’m suing them for real, this is Ridiculous and scamming",2022-04-28 21:16:51,False,netflix,363590051
Theamzz,Horrible batch release for stone ocean,1,Netflix has done a stupid decision by making stone ocean into a batch release instead of making it weekly. I can’t understand what Netflix gains by doing this horrible batch release. They don’t benefit at all with what they are currently doing with stone ocean when stone ocean was clearly in the top 10 for Netflix when it first released and they would benefit from a weekly release. I hope Netflix never touches another property ever again👎👎👎👎,2022-03-26 15:13:31,False,netflix,363590051
emkay202,Not working,2,"My Netflix app hasn’t been working for several days now. Every time I open it, it says “no Internet connection.” But all of my other apps are working, so I don’t see how it’s an Internet connectivity issue. Nevertheless, I restarted my router to see if it made a difference. Nothing. I reset the app. Nothing. I deleted the app and redownloaded it. Nothing. What am I paying for again?",2022-03-26 03:17:15,False,netflix,363590051
WaifuKing6972,Profile pictures!,5,10 out of 10 but I just need Jojos Bizarre Adventure profile pictures! Many people might want it too. I think it would be the joestars and the joebros. And don’t forget the villains.,2022-09-27 00:50:49,False,netflix,363590051
sfecchio,App is crashing/freezing a lot,3,"I’m a subscriber since 2012 and Netflix always was my preferred app for streaming.

Recently I’ve notice several issues when using the app. It sometimes freezes or crashes randomly. It happens on all Apple devices. iPhone, iPad, Apple TV 4K latest gen. 

It only works fine on browsers or at other OS.

First I’ve though that it could be my internet environment, but after facing same issues when traveling overseas, I think that maybe the app could be having instability.

Doesn’t matter if I’m in USA, Brazil or Europe.

Hope it can be solved soon.

BTW, I love Netflix usability.",2022-09-23 17:34:34,False,netflix,363590051
cammm13scams,I did like it,2,"I liked it till I came to find out they are taking shows off Netflix just so they can add more seasons into another show, Tvd, originals and Criminal minds! like seriously!? Tvd was my comfort show. I’m so angry with Netflix at the moment. I hope this comes to an end because not just me, but hundreds of people are losing shows do to them having to make new seasons for shows.",2022-08-06 02:36:04,False,netflix,363590051
SlothsLover330,Netflix,3,So I use Netflix just about every day but I saw that they removed the season for the originals. I was mad about this because that is one of my favorite shows but now I can’t even watch my favorite show or I should say rewatch my favorite show. So I was just kind of upset about this and wondering why they did this?,2022-07-19 22:48:50,False,netflix,363590051
10987654:/1,Avatar for profile picture,5,"Hi I would just like to say that I love this app love stranger things and Hartstopper, but I would like say that I wish hopefully you put Hartstopper and Eddie from stranger things as a avatar for the profile picture thank you god bless",2022-07-08 23:44:06,False,netflix,363590051
gdbdjshsnd,Quite annu,3,"Great experience, though the extra audios are very annoying which is why I stopped using the app. For example, I was watching Maid s1 ep3 and the random extra-detail audios kept occurring. I would honestly like it to be removed but obviously I’m just saying that I don’t like it so you don’t have to remove it unless necessary.",2022-06-19 21:42:03,False,netflix,363590051
srg2711,Netflix is racist,1,"Netflix USA should understand that it has many Latino viewers and they would like to see more programs and movies in Spanish or at least with Spanish subtitles, there is less and less content in Spanish or with subtitles and those that have suddenly appear only in English which I It seems very racist with the Latino community that lives in the United States and contracts their services and has less and less content to watch.",2022-04-19 21:04:52,False,netflix,363590051
Deshunchj,Dislike updated features,2,It is so irritating that the next episode doesn’t automatically  go to the next episode. I listen as background noise for when I go to sleep. I now have to start each episode. The same for during the day. I have to stop what I’m doing and find my iPad to start the next episode. Please go back to the older feature.,2022-04-14 02:36:37,False,netflix,363590051
kylie mraco abugsi hsjakope,issues.,1,so netflix. I hear u wanan remove all my fav movies and shows huh. First it was Liv and Maddie but childhood show. Then it was flipped. AND NOW DESPICABLE ME!? We were besties 4lifers ride or die It was us against the world. But you backstabbed me so badly like it wasnt cool. AT ALL. and u did all of that for someone else. and yk that someone else..? THE HYPE HOUSE. YUP THEM. U DID ALL FOR THEM. H backstabbed me for them. Do yk how much u hurt me. I wish nothing for u but no job and no money. My heart was shattered. You were my bestie MY WORLD MY MAIN . And u left just like that😢💔.,2022-04-04 03:34:47,False,netflix,363590051
PsychoMan84,Perfection but needed help and better,5,Netflix if you are seeing this please at a section for each age cuz I’m only 10 yrs and I love to watch the walking dead and cobra Kai but It needs to add like Disney and other suggestions like add Alice in wonderland encanto Cinderella somthing like this,2022-03-21 22:25:58,False,netflix,363590051
Khuramshahzad07,Why doesn’t Netflix have the Picture in Picture for the iphone,5,I would love it minimize the content I’m watching while multitasking on my phone.. why isn’t this an option,2022-02-02 03:15:34,False,netflix,363590051
Mia_loves puppys***,help me,4,"so I was being a kid, watching my show. All of a sudden it kicked me out of Netflix and I went back in to watch my show again and the season was GONE. I was watching my little pony by the way.
I was on season 8 and it now only shows season 1-4 please fix this.",2022-02-02 01:36:42,False,netflix,363590051
boe_dye,Airplay?,3,"Decided to come back to Netflix after a time, and I do not have internet in my house, so everything is mobile.  Turn on my Apple TV, open the Netflix app, try to mirror, try to push and I keep getting error messages.

Come to find that you removed Airplay Support?

I can appreciate your perceived ideals of a UX, but now I have to Tether my iPhone to my Apple TV everytime I want watch something on Netflix, and I dont even have control with the quality I want to watch.

Talk about 3 steps back... welcome to 2022 where we cant even allow the user to determine how much buffer or quality they want.",2022-09-20 12:13:32,False,netflix,363590051
King Dee 212,Ok,3,The app hardly works sometime and why do my shows never go to the next episode it does on tv and pc but not on my phone it’s really irritating to have to stop what I’m doing to change episodes plus an increase to price every year is trash nothing great is being added im really good on Netflix honestly,2022-09-16 04:26:38,False,netflix,363590051
rubypie1234,AMAZING,5,"Netflix is amazing but with one problem whenever there is a new anime I love, I want to see the next season but then the next season isn’t on Netflix so I’m like okay I’ll just wait till the next season comes on to Netflix BUT THEN THEY JUST HAVE TO TAKE THE WHOLE SERIES OFF NETFLIX BEFORE THE NEXT SEASON COMES OUT.",2022-09-08 19:55:45,False,netflix,363590051
Payten.T,Demon slayer,1,Okay y’all need the release these demon slayer season two and three or I am going to lose my mind if y’all do not release The season they are already out just release them get the permission I’ll need to catch up on this I am so behind like season four is literally about to come out and I am not hanging to get other apps to just watch the season so until y’all will release the season on Netflix y’all are getting a one star review,2022-06-13 19:11:49,False,netflix,363590051
sidewaysomedog,Annoyed?,2,Is anyone else but me annoyed with Netflix originals coming out with a good show but after one season that’s it?  I’m to the point of going to another app for my entertainment!  Then there is the shows that do come out with a second season but it is over a year later!  Come on!  Give the customers what they want or loose them if it’s not too late!,2022-03-05 04:43:29,False,netflix,363590051
jwjolma,Keep raising prices but nothing good,2,"They keep increasing prices and removing the shows that make the subscription worth it. Used to love it because of the office and friends and others, and the fact that I could go back and rewatch them. Also I can’t stand any of the movies Netflix puts out, and there are very few things worth watching anymore on this app.",2022-02-16 02:45:54,False,netflix,363590051
the nation of gamers,Pls stop,4,Can you stop removing seasons it’s really annoying cause when I would like to watch something majority of the time at least one of the seasons are removed and also could you stop removing things completely,2022-01-14 06:14:25,False,netflix,363590051
"""rather not put name""",Review for Netflix,4,So i only give netflix a 4 out of 5 because it keeps glitching every time i open it. I think they should add the show pretty little liars back because it was pretty popular. Netflix also keeps deleting my “keep watching”.,2022-01-12 22:51:39,False,netflix,363590051
Cheesecurdsandchillysauce,"Stop canceling shows, logs out after update",3,It’s a good app for watching stuff but many good shows have been cancelled and left unfinished on here. Second off every time The app updates it logs me out of my parents account and of course I cannot log back in as I do not know the password. Plz do something abt that🧍🏾,2022-08-09 22:38:12,False,netflix,363590051
Cassie eight,Dear Netflix,1,If you don’t put vampire diaries back I’ll give it a horrible review and you can tell Buy my one star review if you don’t put it back I’ll make my family delete you put it back and I will go through with Deleting you for deer Netflix better do it horrible review I will give you five stars if you put vampire diaries back as well. If it’s not put on Netflix in October 1 I will delete it and give a lot of bad ratings,2022-09-15 03:35:10,False,netflix,363590051
lil lil illy,I love it but they need to stop canceling certain shows,5,I love Netflix stranger things is on there I love Stranger Things so very much but I really like the Santa Clarita diet and they canceled it but we were left on a cliffhanger and it’s only on Netflix but really makes me mad,2022-09-12 00:59:24,False,netflix,363590051
💪🏽😁,Netflix,5,Netflix is a really good app to watch movies and shows and others. It brings me joy when i get to watch DC movies and shows and action and horror movies and shows i’m glad we have Netflix.,2022-08-27 19:51:26,False,netflix,363590051
ayooo 🤪,Stranger Things 🤩,5,I watched it before it was the big thing and is very happy they came out with another season. Netflix is a great idea for people who was a variety of shows to watch. Only thing is : PLEASE ADD A TEEN SECTION!!!! Other then that it’s great!,2022-08-09 17:19:24,False,netflix,363590051
Jquanc,Bring back the fast and furious,4,Netflix I need you guys to add all the fast and furious back those are the most popular movies that had Paul walker in it and it hasn't been on Netflix in a long time or just add them back for like 2 months or for the rest of 2022,2022-06-19 01:28:47,False,netflix,363590051
"ur app is awful, fix it",Download feature doesn’t work,3,"Why does Netflix struggle to load downloaded shows/movies, also when I try to watch a show/movie with internet connection, why does it default to streaming instead of loading the downloaded version",2022-07-08 15:20:04,False,netflix,363590051
Shorty2332,I want the grinch back on Netflix,5,I want how the grinch stole Christmas back on Netflix because it’s my favorite movie and I don’t want everything to say last day to watch. That is a good movie and everyone loves the movie.,2022-07-07 01:31:11,False,netflix,363590051
Roblox will live forever,"Netflix is amazing, though…",4,"Just today I heard ‘bout 70 or more cancellations on upcoming series.  I was really looking forward too the Wings of Fire show, but times change.  Though I can’t blame you since your loss of employment.  Please get back on your feet & reconsider doing it for the WoF fans :,)",2022-05-18 17:00:34,False,netflix,363590051
ssjkejkeq,Criminal minds,1,"Criminal minds is going to be taken off June 29 and I love it do you guys really have to take it out Ik that you have to sign a contract but I really want to keep watching it’s the best if you guys take it out I will cry and never watch Netflix again there is other great movies , shows , and other stuff on other app I’m being serious it’s a great app and all but everything I watch gets taken off like to the point that I’m just mad",2022-06-01 21:14:58,False,netflix,363590051
XcvX,Always room for improvement but I appreciate all the English dubbed foreign language movies,4,"Sure. I could watch movies with subtitles, but I find it so much more pleasurable watching foreign language films when they are dubbed. Expanding this part of Netflix makes price hikes understandable.",2022-02-12 13:26:12,False,netflix,363590051
Amberbamber8181,Shows that I enjoy watching disappear from phone/iPad,1,"This is becoming a habit for Netflix! I’ll be in the middle of watching a series, and it’ll magically disappear from my phone or iPad, mid series,  I can’t even pull it up by name! When I go to my TV or computer it’s there, is this some kind of way to push people into watching new shows? All it’s gonna do is push me to cancel my subscription, getting tired of this!",2022-04-24 17:13:30,False,netflix,363590051
WarriorPrincess18,Great! But one thing..,5,You know how the brightness bar is on the left side of the screen when you’re enjoying a show or movie? Well what about a volume bar on the right side?,2022-03-30 02:48:14,False,netflix,363590051
rvfhfrhrfuhvbhvfbhfvbhvrbhrv,Get this now,5,This is one of my favorite apps to watch my favorite movies on and shows the really good songs shows are kind of boring but mostly the movies are pretty good but that is my opinion,2022-03-09 03:15:25,False,netflix,363590051
pilacchuchaander,Pls add this,5,Hi just want to say that this app is amazing and what I would like is some Pokémon characters to be added so when you want to change your profile pick I would be able to put models some Pokémon image pls,2022-02-04 01:58:04,False,netflix,363590051
great gamz reviewz,Bees Jeez,2,"This a good way to watch shows and stuff. I would rate it five stars if it weren’t for when I tried to download stuff for trips and won’t work. Every single time try to download it says you have too many downloads on too many devices and my family only use one other and that one has barely anything downloaded. 

Please fix it.

Bees Jeez",2022-02-02 23:08:49,False,netflix,363590051
Sky_9❤️,Kinda mad,3,Netflix should really have share play. The app not having share play is really making me want to revoke my subscription. When on FaceTime with friends we really want to watch Netflix shows/movies but guess what… WE CAN’T. It’s really upsetting. It’s making my friends and I switch from Netflix to Disney+.,2022-01-04 02:29:25,False,netflix,363590051
I❤️school 101,Netflix is great but…….,3,Ok so Netflix is a great app with lots of good shows but let’s talk about the fact that they get rid of terrific tv shows to replace them with ok ones they aren’t that great but a lot of the old tv shows that were taken off are! So I beg of you stop taking off perfectly good tv shows for new boring ones.,2022-01-03 06:52:46,False,netflix,363590051
Pokemon Tv Love@Goodapp,Add more how to train a dragon,4,First of all let me just say I personally love Netflix and that it’s great but you know what would make it better? No that’s why you take request people give you. I think you should add How to Train Your Dragon: Riders of Berk and Defenders of Berk. Please please please PLEASE!!!!!!!! Take this request🥺🥺🥺🥺,2022-08-21 21:21:54,False,netflix,363590051
321cayman,Apple TV and video quality,1,"The Apple TV app needs a major upgrade. It’s so old and not gotten  any of the new features. Why?? Other streamers have better apps then Netflix now on Apple TV. 

Also Netflix video quality is atrocious. We pay the highest prices but have the worst video quality especially 4K HDR titles. Stop heavily compressing 4K titles and improve video quality. Apple tv+, Disney all have better quality. Time to improve Netflix.",2022-08-29 18:43:09,False,netflix,363590051
Jb hgbygvtfv,PLEASE READ THIS!!,3,"So for the past few days I was trying to watch GO and the investigators it says error and I don’t like that and happens on more please make sure this changes and also add back spy kids it was a amazing movie and funny!🙂 But please change my problem,                  Thanks Netflix!❤️ by the way love your app bye!❤️❤️",2022-06-23 03:22:00,False,netflix,363590051
catty corn 435,Oh I love it!,5,Have you ever watched the sea beast it’s super Duper cool there’s other ones like chickenhere and the hamster of darkness cool huh? There is a lot of movies that you were like so download Netflix right now I know there’s little kid shows but what’s the cool ones OK that are new!,2022-07-11 16:51:09,False,netflix,363590051
Jjjjjaaaaasssssooooonnnnn,Why are we hiding continue watching,1,"I'm about to cancel this subscription based on the cracking down of passwords when we have the family plan already, but this whole not showing the continue warching and making me search for the show while they push their garbage new shows that will get cancelled after I get invested with 2 seasons might be the straw to break the camels back as soon as I finish Ozark.",2022-06-27 18:17:49,False,netflix,363590051
Hi–🙂🙂🙂,Plz read this,3,"I have a couple of requests for Netflix 1)Hope you guys add a comment section that blocks cursing or swearing
2)Stop removing movies, series or shows have people vote on it 
3)Make a Teenager profile that adds like PG-13 and up because stuff like cocomelon or something like that like baby stuff not to add to the teenager profile",2022-05-19 21:27:50,False,netflix,363590051
emmarulestheworld56,ITS VERY GOOD 😘😘🤩🤩,5,"I MEAN ITS NETFLIX 🤪. NETFLIX IS BUSSIN’ 🥰🥰 a few bugs and stuff but no real cretics. A lot of shows and movies to choose from (also interactive things!). And, a lot of shows are educational to younger children teaching morals, numbers, alphabet, and school related things (COCOMELON 😝😝) REMEMBER TO TURN NOTIFICATIONS ON THOUGH 💃🏼💃🏼",2022-05-28 02:58:36,False,netflix,363590051
cookielopez,Please read and add back,5,Neflix should please add back victorious seasons 3 and 4 and also can you add back Barbie spy squad I like it because of how funny it is to me I’m an adult but I still like watching kids show and movies so please add these back. I’m desperate 😢,2022-03-19 08:08:36,False,netflix,363590051
Legal Mikan kinnie,Could use a better selection,1,"Got rid of gossip girl. I was planning on watching that but then kept mean girls 2. Mean girls 2 was an insult to the OG. Best way to describe it is the “oh I’m so different! I’m not like other girls. My mom is dead and I love cars!” As the main character and she goes to a new high school where the hyper feminine popular girls don’t like her. I couldn’t even make it halfway through I just hated it that much. So yeah, could definitely use a WAYYYYY better selection",2022-05-15 03:22:37,False,netflix,363590051
pizza_dough,Too dark,1,"The app seems to limit phone brightness, making movies too dark to watch even at full brightness on my iPhone. I can see the effect of the limit sometimes while app switching from some brighter app to Netflix, when I briefly catch a glimpse of what a brighter (not limited) display of a given movie would look like. Many people seem to complain about this but it’s not being addressed.",2022-05-04 16:19:12,False,netflix,363590051
Mincrafter278,Expensive for what,4,Crazy we have to pay extra for better quality video resolution but at least we get more windows as if I have friend to share my account to. Only good thing are some exclusives they have,2022-03-11 23:43:04,False,netflix,363590051
1457074468)2899,Only one problem,4,The small screen you watch over your other apps (unsure of the name) will just randomly close. I use it a lot. Sometimes the screen stops working all together and I have to restart the app.,2022-01-20 17:15:03,False,netflix,363590051
Shannycanny94,Not autoplaying,3,"Recently , my auto play feature isn’t working. It is turned off but when an episode is over and another pops up the auto play is already fully highlighted and it won’t go to the next episode unless I automatically choose it.",2022-03-11 21:31:29,False,netflix,363590051
in 😛😺,Need’s more show’s,4,I love Netflix but it NEEDS more shows tv-pg and need more shows a lot of my shows from when I was 4 are gone and I think it would be cool if I could show my little sister them I am 10 and thank that there should be more pg show’s,2022-05-10 00:04:03,False,netflix,363590051
Tarawr85,STOP Virtue Signaling and the Identity Politics!!,1,"As a Mexican, I am so tired of seeing the identity politics that is being pushed on Netflix (everywhere). It’s absolutely ridiculous that Netflix has a section titled “Representation Matters”. Are you serious??? If you’re going to represent minorities, then do it without holding a big virtue signaling sign above your heads and just add the movies under normal categories. We’re all humans. stop trying to separate us based on color and sexual orientation.",2022-10-02 15:16:05,False,netflix,363590051
rg4fun,Netflix: a once great streaming service.,1,"Netflix…I haven’t been on your app since like 6 months ago?
Disney+ and Apple TV are by far superior when it comes original content and NEW releases. I currently have Netflix on my iPad Pro and will definitely be deleting it for good! You guys are a greedy bunch and that will be your biggest downfall. I don’t see Netflix in the near future…yeah, you guys are definitely the next Blockbuster Video!",2022-09-28 02:40:01,False,netflix,363590051
TheMobileGamer206,Wastes wifi and possibly mobile data,3,"It apparently not possible to turn off background app refresh which motivates me to delete this application, this wastes internet and device processes when I am not using this application which is perhaps 95% of the time. Please improve this.",2022-09-26 19:44:23,False,netflix,363590051
jc gameboi,Henry Danger,5,Can you guys please add More episodes of Henry Danger?I really love the show. I know there are more episodes that you could maybe add. so please can you find in your heart to have at least one or two more seasons?,2022-09-08 19:50:40,False,netflix,363590051
this game s amazing,The miscalculation of a very good shows release,1,"Yes, I was told that a show I love dearly, Never Have I Ever, was to come out on Friday. It is friday. I have been waiting for this moment just for it to be ruined because Netflix won’t realease a show when they said they would. I am upset and devastated but the fact I have to wait even longer to watch the show. I expect every shoe to be released at the time that was promised. Do better Netflix.",2022-08-12 04:36:43,False,netflix,363590051
Reviewings,So good,5,"The app functions perfectly, no complaints. Being able to download shows for offline use is a lifesaver when traveling",2022-07-10 10:29:23,False,netflix,363590051
KDHockey918,Read me,3,Netflix is gayer than the month of June for removing all the good movies and shows. It’s incredibly expensive for shows and movies to get removed when you want to watch them. I’m trying to watch Happy Gilmore and I see it’s getting removed two weeks after it hit added.,2022-06-19 21:21:27,False,netflix,363590051
sooooooooooo😎😎😎😎😎😎 cool,Expiring shows,3,"Hello Netflix, I do not know why you expire shows to where we can’t watch them on Netflix anymore but if you could as an idea to make a library or something that contains all or most of the expired shows or movies. Please consider this idea and work upon it if you can.",2022-06-03 14:43:08,False,netflix,363590051
Shadow245153,Thanks,5,Hi I just wanted to say thank you for making my day better and making my worst days pass fast I now Netflix is going through a rough time but I hope you’ll get better .,2022-06-02 03:57:06,False,netflix,363590051
xjfuajfjfif,great but fix location,4,Every few weeks I have to reet my account and log out or delete the app because it shows German Netflix and doesn’t let me watch ANY of the shows. I have all location services on,2022-04-06 12:41:40,False,netflix,363590051
lincase,Not good anymore,2,"Once in awhile there is a good show, for the last few years it’s gone way downhill. There are so many awful foreign movies with piped over voices that I can’t stand. When I try to suffer through one it is just bad and a waste of time. I just came on to watch Ozark. I really don’t even use Netflix anymore and I am thinking about turning it off.",2022-02-02 11:49:33,False,netflix,363590051
Casey028,Price,2,It is a great streaming service. There is a great variety of things to watch. What I don’t like is that in the past 7 years the price has gone up $7.00. I would understand if they added new movies or shows but they have gotten rid of so many good things it’s not even worth it. If it wasn’t for The Crown or Grey's Anatomy I would cancel my subscription.,2022-01-25 21:39:00,False,netflix,363590051
markbyrn,One and done,1,"I resubscribed to Netflix to binge watch one show and than I’ll cancel again. In the long past, Netflix had plenty of classic TV and movie content but with the rise of major network streaming services, there’s very little content that I care to watch. I noticed Netflix is pushing some original movie content but today's Hollywood pablum is generally a turn-off.  To cap it off, Netflix raises prices again.",2022-01-15 16:53:43,False,netflix,363590051
mhfanboy1076,Profile pictures,4,I like the profile pictures you can use but I think it would be better if we could use our own pictures for profile pictures,2022-09-25 17:27:02,False,netflix,363590051
Riggleman22,It’s good but needs to keep some of the shows,4,"Wish some of the shows and movies were still on there, like teenage mutant ninja turtles one through three, Scooby Doo, and Saint Seiya the lost canvas. Those are the best shows but they got taken off, really want them to come back",2022-09-24 01:57:35,False,netflix,363590051
njdenurfv,WHERE IS SEASON 2,4,Netflix is a good app. But there’s a problem in the Netflix kids section the a show called dinosaur king and I love it but Netflix deleted season 2 and I want to know why cause of copyright issues or something else so please tell me why but overall it’s a good app,2022-08-12 15:01:29,False,netflix,363590051
farididrissi,vampire diaries,1,"i am very disappointed in netflix. why would u guys remove vampire diaries. like you know everybody loves it and u choose to remove atp i think im gonna take my netflix subscription bc all my favorite movies yall remove it. maid sama, mean girls. plus you guys dont even put the full seasons for example attack on titan and henry danger AND the thundermans you guys put like one season of it and you move on like what??? and now yall choose to remove vampire diaries I HAVENT EVEN FINISHED IT YET!!",2022-09-05 15:33:03,False,netflix,363590051
Sagey Sad,Keeps Craahing,1,"I love Netflix but I can’t watch it on my TV anymore. Every time I try, it crashes before I can even make it to my show or it’ll crash after playing for two seconds. I have updated and deleted other things off my TV but it just doesn’t want to work. It works fine on my phone, but I can’t be looking at my phone all the time and honestly, it’s just not worth it anymore.",2022-08-24 22:01:10,False,netflix,363590051
Carey Martin Cohen,Yeah but I have a complaint about one of the programs on kids profiles,4,Great but I don’t like that the dog gets hurt at the end of the program man versus bee I don’t think that such appropriate for kidsSo please next time put on a program where the dog doesn’t get Hurt at the end !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,2022-06-28 04:21:54,False,netflix,363590051
Teee.,.,5,"Thanks for the Arcane icons👌I know we're only halfway thru the year but so far it's been a good one for Korean filmography. I'm currently enjoying Alchemy of Souls, Café Minamdang and Extraordinary Attorney Woo. I'm sad ""Link: Eat, Love, Kill"" isn't streaming on Netflix. Could ""The Youngest Son of a Conglomerate"" possibly?",2022-07-03 04:24:35,False,netflix,363590051
Joc Gomez,Dare Me,5,Netflix is an amzming app. But just one thing I understand that the show “Dare Me” was cancelled but Netflix you guys should at least try to continue it because the way it got left off is just a cliffhanger.,2022-06-29 07:14:41,False,netflix,363590051
Koalas rule!!!!!!!!!,Why is there a “Download an older version please.”Thing?,4,I can’t get the game to update because it wants me to download an older version of it. I really very much want to watch trivia quest but it won’t let me update so I can’t have it. That’s why I rated this game a 4 star.,2022-04-12 13:41:39,False,netflix,363590051
Jinxie4774,Casting is inconvenient and buggy,2,"My husband's account is logged into our TV and I wanted to simply cast my phone to the tv to watch Netflix without having to log him out and log me in since I'm logged into my phone and it won't allow me to cast it. It keeps saying ""use Netflix app on your tv"" then goes back to the home screen. Pretty annoying.",2022-05-10 04:18:29,False,netflix,363590051
G(Alex)ey,Please make this an Netflix original,5,Ok make a show called The Bright Family go on this app called epic and read the books. Or just tell epic to please make a show called The Bright Family,2022-05-04 23:42:10,False,netflix,363590051
Rom Reviews,Disappointed,1,"Netflix continues to raise their prices while annoyingly removing titles I’d like to watch. After downloading several movies last month to watch on a plane for a recent trip, I was dismayed to see they had all “expired” when I was on the plane, thus I couldn’t even watch them. What’s the point in being able to download movies if they “expire” at all, much less so quickly?",2022-04-29 22:27:28,False,netflix,363590051
tvggyhyvytdyrf,Great awesome wow but…,4,Literally what I just said great awesome wow but STOP CANCELING SHOWS my favorite shows keep getting canceled The Greenhouse Academy deserves to continue like can you uncancel things because if you can uncancel it I WONT LIVE IF YOU DONT (not really) that’s the only reason I can’t give this 5 stars stop canceling good shows PLEASE,2022-03-29 19:23:58,False,netflix,363590051
THellwinckel,Where is my “continue watching?”,2,"Why does my continue watching section disappear shows that I’m in the middle of watching. Then when I do a search for the show, there is no show! It won’t even show in the search. And how do I get different shows…I’m tired if the same boring recommendations. Stop pushing the woke BS… can we please be done with that.",2022-04-01 03:36:56,False,netflix,363590051
Groovylocks,So buggy,2,"Mobile Netflix on the iPhone 12 is a joke. Auto play doesn’t work. Background play only works the first time you minimize the screen, after which it kicks you out of your video and back to Netflix home the second you switch apps. 

Netflix. You have a reputation of hard nosed perfection. Get your heads out of your behinds.",2022-03-15 06:33:34,False,netflix,363590051
ughhello728927849208488392,TWILIGHT DONT TAKE IT OFFF PLEASE,4,over all Netflix is a wonderful app that is part of the reason i have keep my sanity throughout this time but i think i will full blown lose every single once of it if you remove twilight and that will be the absolute soul reason i cancel my membership,2022-01-09 16:48:55,False,netflix,363590051
FUNNYYYYYYYYYY,Netflix is not the best anymore,3,Netflix is a pretty good app but they have taken off so many things that I loved and comforted me. Victorious was one of my childhood shows I loved and they took off 2 seasons which had the best episodes. I wish they can see this and put it back on Netflix is becoming a boring app,2022-03-13 00:43:46,False,netflix,363590051
ads stink 333,Play Next episode won’t work,3,"I’ve tried everything and as of 2022 the play next episode will not work! I’ve updated, reloaded app, reset, restarted, and called to customer service and it still won’t play the next episode automatically. This is so darn annoying",2022-03-07 03:35:46,False,netflix,363590051
MamaSmurf2963,Suggestions,4,"Love looove looooove this app but PLEEEEEASE add The Decendants Movies and I’ll give 5 stars immediately!! Thank you

UPDATE: Really upset about the removal of Criminal Minds. I already pay a decent price for Netflix but now I have to pay for yet ANOTHER app just to watch it? I don’t think that’s entirely fair. Add it back please?!",2022-07-09 06:15:23,False,netflix,363590051
werp man,you have to read Netflix,5,Every week or so so I get took it off and then back on so I think you should just keep them on or keep them off please on,2022-09-25 20:52:52,False,netflix,363590051
KyleH9,Needs to support the Apple TV app,3,"Netflix doesn’t  support the Apple TV app, like every other streaming platform does. Because of this, I end up forgetting about Netflix and lose track of the shows I most recently watched on it. This is really annoying. Thinking about canceling my sub now.",2022-09-18 08:02:18,False,netflix,363590051
whfhctvgxttxdygcxotzr,Fibnijcggn,5,Can you get more seasons one piece I can’t see it on anything else if I try on anything else it just makes me pay for something else with it like getting it in English,2022-09-04 00:52:04,False,netflix,363590051
JeffP's,So good! 💕👏🏽,5,Such a good app! Highly recommend! Has so many shows to watch whether for kids or adults! If your looking for a show to watch I highly recommend stranger things! 😁,2022-07-17 23:37:46,False,netflix,363590051
belle-cool girl,stranger things,3,"Please bring back Eddie, frfr pull a hopper we need Eddie, he’s so perfect n literally is the only reason I’m living tbh, we all need him in season 5 cause he’s literally the best character ever. Same with argyle he’s amazing n he carried this season, his vibe is js everything n without him n Eddie this season would’ve been mid, so bring back Eddie pls",2022-07-11 07:42:08,False,netflix,363590051
Dustin Pahel,Suggestion,4,"Netflix 

Update the mobile app and all other variants so people can

1 toggle on and off auto-skipping opening credits 
 
2 toggle on and off auto-skipping closing credits 

3 toggle between starting videos from the beginning and starting videos from where they left off 

4 Make the “Are You Still Watching” adjustable between every 1-10 episodes or Never 

Make the settings so that they can be interchangeable for viewing preferences between individual profiles under 1 account",2022-07-04 20:13:29,False,netflix,363590051
maddybomatty14,Read,5,"Netflix is a good app but they should have a teen section overall it’s a good app because they have good shows and movies these are one of my favorites Stranger Things cobra Kai tall girl on my block
Just add a teen section!",2022-07-07 14:34:12,False,netflix,363590051
