isEdited,date,userName,review,rating,title,app_name,app_id,developerResponse
False,2022-03-18 20:48:09,13Avabro,This app is. Life changing for me and my girls we watch this every night  just to good  byeee,5,Love it so much,hulu-stream-shows-movies,376510438,
False,2022-04-02 00:47:00,Bkj2,The app is completely unreliable. Constantly getting error messages and crashes. I have the latest iOS. Need some better developers and let’s have some QA!!!!,2,"Great shows, lousy app",hulu-stream-shows-movies,376510438,
False,2022-03-26 04:53:25,RexAries,One star.. can’t rewind 10 seconds to see or hear something I missed because it forces you to see a 2 minute ad you just got done watching a few seconds before. Poor poor feature to this app.,1,Ads,hulu-stream-shows-movies,376510438,
False,2022-03-17 20:22:32,ayddenyo,"I have to watch 2 minutes worth of ads every 15 seconds on top of my already existing subscription, which just feels like not a whole lot of bang for my buck",1,2 minutes of ads for 15 seconds of show,hulu-stream-shows-movies,376510438,
False,2022-03-11 04:32:22,legitamitly pointless,I know you can pay for no adds but they take it too far the give you adds that are 2min long then when you watch it all they replay it. And it gets really annoying.,1,Too much adds,hulu-stream-shows-movies,376510438,
False,2022-01-27 00:03:26,juannitestand,"downloads always delete themselves after a while, i thought it was from low storage space but this never happens with other streaming sites",1,Downloads never last,hulu-stream-shows-movies,376510438,
False,2022-01-14 04:29:35,ieholmquist,There are sooooo many advertisements it’s like every 3 minutes you can’t stay engaged in a show ever. Your 45 minute episode is turned into an hour long event with 15 full minute of advertisements that make you hate existing.,1,TOO MANY ADS,hulu-stream-shows-movies,376510438,
False,2022-01-13 20:20:22,HuluAdsForever,"Redundant and frequent ads for most shows for upgraded no ad premium.  Tired to cancel three times, including talking to service rep, yet I am still getting service 4 months later.",1,90% content had ads for ad free service,hulu-stream-shows-movies,376510438,
False,2022-06-19 00:15:17,BUYK BOI FIGGY,"when you watch 2 minutes of commercials, miss the first few seconds after the commercial, and try to rewind to watch them, you have to watch another 2 minutes of ads. it’s so annoying. please fix this!",4,please fix commercial rewind issue,hulu-stream-shows-movies,376510438,
False,2022-10-02 04:21:41,anudeepdasa,"Such a buggy app, when air playing series. You need to open iPad and re render app then play. Hope this will get fixed.",3,Fails to AirPlay for continuation,hulu-stream-shows-movies,376510438,
False,2022-09-26 04:17:08,Bac2422,Can’t remove old shows or add new shows on any of my devices,3,Not able to remove or add shows,hulu-stream-shows-movies,376510438,
False,2022-09-23 05:03:51,Enjoiincubus009,"Honestly, I watch two minutes of ads and rewind a little bit to see something again and then you play two more minutes of ads after TEN SECONDS of content. What a joke.",1,Handle ads better,hulu-stream-shows-movies,376510438,
False,2022-09-16 23:47:26,B.L.C.,"Way too many commercials and they are Huge Data pigs. Thus the app crashes, and starts over with five more commercials, even if you just did four before it crashed. This app crashes almost every time I use it!  

Terrible.",1,WAY TOO MANY COMMERCIALS!!,hulu-stream-shows-movies,376510438,
False,2022-09-14 00:49:27,Ballz1642,"The commercials are too loud compared to the shows.
Great selection and very user friendly.",3,Needs sound consistency,hulu-stream-shows-movies,376510438,
False,2022-09-06 15:05:29,hulu has poor app performance,"Every other time I click a show/movie it doesn’t load and has an error message. Also, when it does play which is not often it has no sound. Smh worst streaming app.",1,Loading issue,hulu-stream-shows-movies,376510438,
False,2022-09-04 07:19:50,Nimi161215,"What a app no info/option for account/payment/plan etc.
Couldn’t reset password. Never received a link on email",2,No account info option,hulu-stream-shows-movies,376510438,
False,2022-09-02 20:01:09,carpetmunchingbitch,"Since the update, it will freeze and close the app several times in a single episode… making what little free time I have to relax, very frustrating",2,Useless update,hulu-stream-shows-movies,376510438,
False,2022-08-16 06:44:42,thoma004,I’ve never been forced to watch so many ads in my life.  It doesn’t keep you place accurately if you take a break and makes you fast forward and watch ads until you get back to where you were. SO FRUSTRATING,1,SO MANY ADS!!!,hulu-stream-shows-movies,376510438,
False,2022-07-01 19:37:57,Nickname79374917381,"I. Just. Want. It. To. Work. I now can’t watch anything because it plays for one second and stops. Push play again, one second later, it stops. And not just the show I’m trying to watch. All. Of. Them. Please just fix it.",1,Uuuughhhhhh!,hulu-stream-shows-movies,376510438,
False,2022-06-15 16:47:02,Sobia Malick,App is not working since after the latest update can’t watch at all on my iPad pls fix,3,Cannot stream,hulu-stream-shows-movies,376510438,
False,2022-03-25 02:25:22,98742())$@633,There’s to many!!! :/ the characters say one sentence and then another ad pops up other than that love the streaming service 🤪,3,Ads,hulu-stream-shows-movies,376510438,
False,2022-05-20 05:01:57,michael97078,Poor quality ap. Constantly has connection issues or no volume on apple ipad. For the price of Netflix you’d think they could fix the many bugs in the system. One star rated!,1,Poor quality,hulu-stream-shows-movies,376510438,
False,2022-05-03 02:36:19,Boopy_Doopy391,"I love watching shows on here, but the ads are so annoying. You could at least put 2 instead of 4. It’s getting extremely annoying and i’m sure you have enough money by now.",1,Too many ads.,hulu-stream-shows-movies,376510438,
False,2022-04-26 04:07:52,YogiAlchem,The app was perfectly fine until this recent update. It keeps crashing. Can’t even open the app before it closes out. 🙃,2,Crashing,hulu-stream-shows-movies,376510438,
False,2022-03-25 02:34:03,so to fill,The app doesn’t play the movie without a two minutes ad at least even if you have a subscription which is meaningless.,2,Not that Great,hulu-stream-shows-movies,376510438,
False,2022-03-18 04:51:27,215831,Thank you thank you thank you ! For finally adding it,5,Pose season 3,hulu-stream-shows-movies,376510438,
False,2022-03-24 07:03:16,milo_gamer,I love the app and but it does have a few flaws so I agree like when ever I switch to a new episode the language changes at the end season like I am try to finish Right,2,It is has flaws,hulu-stream-shows-movies,376510438,
False,2022-03-17 04:34:35,y_shah,"The version with ads, has way too many ads for a paid subscription.",2,Too long & many ads,hulu-stream-shows-movies,376510438,
False,2022-03-15 08:40:39,kiefthechief1737,You can no longer go to the vertical view of a list like the keep watching and you can no longer remove things from watch history,1,Keep Watching section,hulu-stream-shows-movies,376510438,
False,2022-03-12 01:16:56,manicargon,Past few months have terrible now every movie a watch has long 2 minute commercials thru every show. I don’t what has happened but I can’t stand it. Movies never has commercials before .,1,tons of new commercials 👎👎👎👎👎,hulu-stream-shows-movies,376510438,
False,2022-03-05 01:10:07,gundam538,"I can’t say how many time I have been ignored about their app not working. Any time and I mean any time I try to watch anything at all with the service I pay for, errors and won’t play. 

Worst streaming service provider ever.",1,App doesn’t work,hulu-stream-shows-movies,376510438,
False,2022-02-27 21:46:02,shaydawg92,"Tell my why on the Animation show called one Piece. Some of it is English and majority of the episodes is Japanese. I really don’t get it, it’s making me frustrated cause I can’t change the language either…🤬🤬",2,Why?,hulu-stream-shows-movies,376510438,
False,2022-01-23 22:38:59,Danker 550,Tons of ads and I can’t even watch shows without it bugging out. It’s extremely glitchy and the interface is horrible. The app literally doesn’t even serve its primary function.,1,The app literally doesn’t work,hulu-stream-shows-movies,376510438,
False,2022-01-15 08:07:59,Rhonda m81,Why am I paying for no ads and still seeing ads  constantly Katy buffering and your customer support is rude and not educated on the derives you provide I pay way to much $ to deal with these type of issues,1,Rip off,hulu-stream-shows-movies,376510438,
False,2022-01-12 16:17:20,whatever fook it,Went to  re subscribe my monthly payment and it no longer will accept my payments even though I’ve been paying and having this account for a year now,1,Payment issues,hulu-stream-shows-movies,376510438,
False,2022-01-06 06:00:48,thhjkjyfssvumm,"It keeps crashing. I shouldn’t have to turn my tablet on and off for it to work. Fix these bugs 

 Update: it’s gotten worse...have to delete and redownload the app way too many times. At this point I’m unsubscribing.",1,Trash,hulu-stream-shows-movies,376510438,
False,2022-05-15 03:55:17,babimatrix,Well this is a really good app but it has a lot of bugs so please fix this it’s driving ME CRAZY,4,Bugs,hulu-stream-shows-movies,376510438,
False,2022-09-01 22:31:31,therearenofreenicknamesv,I selected the option to auto play and it doesn’t work. It goes to the next episode and then pauses it.,2,The auto play doesn’t actually auto play,hulu-stream-shows-movies,376510438,
False,2022-08-20 11:58:34,hahahahakgk,"I pay for this app, still forced to watch ads. If i rewind right after watching an ad, then i am forced to rewatch the ad. Its such a joke this app has been out for like 10 years, and its just as bad as it was when it came out.",1,Joke of an app,hulu-stream-shows-movies,376510438,
False,2022-08-02 03:11:53,dftvtvt,"I have never had a problem with the app crashing, but since the update it constantly crashes after 30 seconds of an add, causing me to rewatch the whole thing again",1,Crashing,hulu-stream-shows-movies,376510438,
False,2022-07-21 00:28:30,JTOMalley,I have to force quit and restart the app at least 3 times before anything has sound on iPad. The v7.4.4 update did absolutely nothing to address this.,2,Still no sound!!,hulu-stream-shows-movies,376510438,
False,2022-07-08 08:54:02,lorikoy,Zero zilch nada sound. Ihave uninstalled reinstalled and no sound. Looked Online for possible solutions with zero luck hopefully a fix comes soon. From everything that i have read this has been an ongoing problem for awhile Now.,1,No sound,hulu-stream-shows-movies,376510438,
False,2022-06-29 20:25:23,"1000""00",So like what say I’m watching Naruto and the hip pops up you should add a skip because they are long and it comes up like every second that’s all I have to say please fix it I was really appreciate this so please do it,1,You need to fix this problem,hulu-stream-shows-movies,376510438,
False,2022-06-24 02:01:16,musicaltheaterlover,"Make sure you don’t rewind until 15 seconds have passed from the last commercial break, or you’ll be forced to watch them all over again. Absolutely ridiculous.",1,Forced to rewatch commercials,hulu-stream-shows-movies,376510438,
False,2022-06-16 10:29:52,Emman162,"Pc is fine but holy moly they went crazy with ads on the mobile app its not even usable. Even when u pay ur still getting 3 minute ads, Unsubscribed",2,Ad is too much,hulu-stream-shows-movies,376510438,
False,2022-05-06 16:16:16,Hoo rah,This latest update is terrible. I have not been able to watch my programs whenever I felt like it because of an error always popping up and then not loading.,1,Bad version,hulu-stream-shows-movies,376510438,
False,2022-04-24 11:43:06,MarlenPena,Every time I watch something it always gives me 1:30 minute ads like every time,3,Ads,hulu-stream-shows-movies,376510438,
False,2022-03-06 17:44:07,SimpleHuman419,"Not worth the paid subscription when you’re forced to watch a ton of commercials/ads. If it wasn’t free with Verizon, I wouldn’t have downloaded it.
Just get Netflix, Peacock, or any other streaming app instead.",1,Too many commercials!!,hulu-stream-shows-movies,376510438,
False,2022-03-04 16:46:16,Ajssxjsu,I can’t imagine why anyone would pay for commercials. I don’t want to watch commercials. It’s so many commercials and it’s often the same commercial back to back. Over and over.,1,Ads. It’s all Ads. Unskippable ads.,hulu-stream-shows-movies,376510438,
False,2022-03-04 05:37:51,WhenTheyGoLowWeGoHigh,Being charged double since October and they don’t want to refund me money. Plus majority of the time I get error messages when trying to watch certain shows or movies. Will be canceling my subscription.,1,Horrible,hulu-stream-shows-movies,376510438,
False,2022-03-03 15:56:07,Stupid Addiction,"They try to make you pay twice for the same product and won’t let you access anything until you pay a second time in a month. Not worth a dime, this company is scamming customers.",1,Scam,hulu-stream-shows-movies,376510438,
False,2022-06-25 17:59:07,mep3,"Like many others, app audio stopped working on my older but updated and supported iPad. Is this really so low priority to developers that the problem persists?",2,"No audio, no fix",hulu-stream-shows-movies,376510438,
False,2022-09-24 17:23:01,ssppmm11999245,Some shows like Handmaids Tale are unbearably dark to watch! Forget trying to watch in anything other than complete darkness. Why pay for streaming when I can’t even see the shows?,1,Impossible to see,hulu-stream-shows-movies,376510438,
False,2022-08-02 21:59:51,Jasun111,All the time it just has a black screen during the commercials and then the commercial‘s last longer than the timer at the bottom. Both on my iPhone and my iPad,1,Doesn’t like iOS,hulu-stream-shows-movies,376510438,
False,2022-07-23 18:07:26,so look at chu,when i watch a show you guys play 2 minute ads ever 5 minutes. There’s no point at all in trying to watch a show which is why i turned to hbo max and netflix this is trash,1,Way too many ads,hulu-stream-shows-movies,376510438,
False,2022-07-15 03:09:32,eachopusi445,I pay my own money for a $13 subscription only to find out the shows I watch are limited. There is also no way of changing my age over account settings. Terrible design choice.,1,Age requirement,hulu-stream-shows-movies,376510438,
False,2022-07-02 15:02:03,MilfTease,"This app is unprofessional in many ways, they said nicki performance was going to be live streamed, and at the LAST minute they said nicki wasn’t going to perform on live after we watched for 3 hours before that was told to us, you need to issue the barbz a apology",1,Essence Festival,hulu-stream-shows-movies,376510438,
False,2022-07-02 02:33:33,ari stanley,What’s the point of having a membership when you can’t even watch movies that are literally decades old without spending extra money? Why would I buy an add on to watch a movie from 1996? 🤦🏻‍♀️,1,Why even bother subscribing,hulu-stream-shows-movies,376510438,
False,2022-05-12 16:20:17,Nia Merp,I have an iphone de (2020) & the pause button doesn’t work lol. i have to close the whole show & it doesn’t even save where i left off 😩,2,Pause button doesn’t work,hulu-stream-shows-movies,376510438,
False,2022-06-07 12:17:21,NicolexNicole,The sound inconsistently plays when watching on iPad. Some shows have sound. Others don’t. But that’s not the case when watching on any other device.,1,Sound is broken on iPad version,hulu-stream-shows-movies,376510438,
False,2022-05-28 16:03:36,MelodyLinMello,"Going on one episode to the next, it freezes and I would have to click out and manually click on the episode for it work.",1,Freezes,hulu-stream-shows-movies,376510438,
False,2022-05-24 01:00:24,hulu lies,I still have commercials to watch even if it is a commercial for showtime or whatever it should not be there. Technically false advertising to people just saying.,1,I paid for no commercials but why is there commercials,hulu-stream-shows-movies,376510438,
False,2022-05-04 00:04:51,BUFFMOMOF5,"Wow this app is terrible. My internet is perfect, but videos cut in and out. Videos buffer constantly. So laggy it’s painful. Please fix the server issues. Restarting the app works but only for a short time.",2,Wow so laggy,hulu-stream-shows-movies,376510438,
False,2022-05-03 03:12:42,I didnt pay for ads,I don’t understand why i’m paying money every month for a service that plays three- 3 minutes ads for my twenty minute TV show. And not to mention the enormous amount of bugs.,1,Buggy and too many ads,hulu-stream-shows-movies,376510438,
False,2022-04-08 01:21:01,kw0002,I’ve noticed an annoying increase in the amount of time I have to sit through ads now. 10 minutes of ads for a 25 minute show… is that really necessary?,1,Ads are ridiculous now,hulu-stream-shows-movies,376510438,
False,2022-03-10 15:23:29,JM+MM,When the shows are playing they are constantly freezing. It’s ridiculous for the amount of money we pay monthly!!,1,Freezes up all the time,hulu-stream-shows-movies,376510438,
False,2022-01-03 23:56:54,bugbug_buggy,Most annoying app ever and weird ads,5,Cool,hulu-stream-shows-movies,376510438,
False,2022-02-14 10:14:50,ha gxhchcucjv us t,What’s the point of streaming something when you have to sit through ads I will not change my rating until this is fixed good day,1,There shouldn’t be ads for animes or other shows,hulu-stream-shows-movies,376510438,
False,2022-02-07 23:23:41,neneleakes2.0,All they want to play are the commercials more than the movies/shows. I rewind something after I watched a commercial and it completely plays awhole another one. Will cancel my subscription so annoying!!!!,1,Commercials,hulu-stream-shows-movies,376510438,
False,2022-01-26 19:18:28,lindsayyyyyyy:333,"Not the best app, could really have been better if you didn’t play the adds?? like come on we pay already for the subscription why do we have to waste our time watching long ads?",1,?,hulu-stream-shows-movies,376510438,
False,2022-01-25 05:27:28,MatthewWerner,"Trying to watch AoT and I can’t even load in an episode with subtitles showing up, nor can I skip seconds of the episode without with getting rid of subtitles. Adds won’t continue on to the show. Super annoying.",1,Horrrrible lag,hulu-stream-shows-movies,376510438,
False,2022-01-24 04:29:28,Mystical Z YT,The ads always freeze and I can’t seem to actually watch anything without it freezing. Plus for an app that you need to subscribe too there is an awful amount of ads,1,Ads,hulu-stream-shows-movies,376510438,
False,2022-01-23 21:16:21,Icecreamlicker1,Sometimes two ads play in a row when one is supposed to play and accidentally rewinding makes you play the same ads again. Way too many glitches with this app,1,Ads are bugging,hulu-stream-shows-movies,376510438,
False,2022-03-15 02:47:11,starmary2012,I try hard get live tv don’t work,5,Mad,hulu-stream-shows-movies,376510438,
False,2022-09-27 06:40:50,Bobandvagene,"Stop pulling episodes from shows. That’s dumb no one cares if it’s offensive, and if it is then just watch something else.",3,Episodes,hulu-stream-shows-movies,376510438,
False,2022-08-28 14:29:46,Smooth Fire,"I’m trying to watch a movie on my iPad but the ads keep cancelling out a part of the movie for me. They are playing while the movie is still going, very poor.",2,Not the best,hulu-stream-shows-movies,376510438,
False,2022-07-21 18:58:50,ataco232,I was just on my trip to Montana and had all the downloads for demon slayer and then I went in and I watched them cancle infront of my eyes I downloaded these at 7 am this morning?! Wth,3,Very angry,hulu-stream-shows-movies,376510438,
False,2022-07-20 02:24:12,Mku529,I open app click on a show and it errors or doesn’t have sound.   A quick google search shows this is a major issue that isn’t be addressed.,1,Can’t load anything on iPad,hulu-stream-shows-movies,376510438,
False,2022-06-10 01:56:12,Dnsnsna,Iphone and apple tv app is broken. Website is also kind of doing the same thing: it gets stuck after commercials. Freezes and nothing you can do,1,Broken,hulu-stream-shows-movies,376510438,
False,2022-04-07 14:55:06,tex210,Between the we’re having trouble playing this” error or no audio it’s near impossible to watch anything on an iPad with latest software and updates.,1,Trouble playing this…,hulu-stream-shows-movies,376510438,
False,2022-01-27 18:01:09,Btrflyx,The app has not worked for days now. It stops in the middle of the show and then just a black screen. The app has been “updated “ for bugs but it hasn’t been fixed.,1,App not working,hulu-stream-shows-movies,376510438,
False,2022-01-08 17:03:05,felicia tharp,Accidentally logged out and now cat log back in. When I go to reset my password it says invalid email 💁🏻‍♀️🤦🏻‍♀️.,3,Having trouble logging in,hulu-stream-shows-movies,376510438,
False,2022-08-26 07:36:29,Rascal7876,The screen freezes and won’t let me restart it for some time some times. Been happening for awhile now,2,Screen freezes,hulu-stream-shows-movies,376510438,
False,2022-09-16 23:32:05,still unhappy with services,"Glitchy streaming sometimes paying always. 
Often says we’re having trouble playing this",1,Glitchy streaming sometimes paying always,hulu-stream-shows-movies,376510438,
False,2022-09-06 04:33:27,jenga0001110011,Can't get through one episode without freezing and errors. Makes you watch ads over and over when platform freezes. I gave up on AHS because of this app.,1,Awful platform,hulu-stream-shows-movies,376510438,
False,2022-09-02 03:34:13,freds6,The commercials come every 5 minutes! Almost impossible to watch something.. shouldn’t have to pay more to make something watchable.,1,Impossible to watch with commercials,hulu-stream-shows-movies,376510438,
False,2022-08-03 15:53:13,hdhshjdjdbdbd,You not gonna enjoy a single show every 10 minutes they put an add in front of you. And Even if you paid the membership you can’t even skip the add.,1,It’s full of advertisements,hulu-stream-shows-movies,376510438,
False,2022-07-25 06:36:23,ke!vin,Way to many ads and whenever you go back makes you watch more ads and then when you pass the ad makes u watch the same ads repeats like 3 times fix it.,1,Ads,hulu-stream-shows-movies,376510438,
False,2022-06-27 23:55:50,Rhaegor13,Often My downloads will get deleted at random as I go to watch them.,3,Downloads disappearing,hulu-stream-shows-movies,376510438,
False,2022-07-02 18:50:02,lupazzoli,I am sick and tired to see that this app always have issues playing the shows. But it is totally fine while playing the ads.,1,Having problems all the time,hulu-stream-shows-movies,376510438,
False,2022-06-14 04:20:42,Wpgohardt12,Just downloaded an update and now the app won’t load and crashes every time on opening. I have tried deleting and reinstalling the app but it hasn’t worked.,1,App won’t start after update,hulu-stream-shows-movies,376510438,
False,2022-05-22 05:52:46,warmrasins,There is no sound in the app on iPads running iOS 15.4 or better. The update has been out for more than 2 months and the issue still isn’t fixed.,1,Sound doesn’t work on iPad,hulu-stream-shows-movies,376510438,
False,2022-04-29 13:32:53,AlanHughes,"Lots of good shows/movies, but the app and website are absolute trash. I mean even something as simple as the ""My Stuff"" page is completely broken, stuff just vomited all over the place out of order.",1,very bad,hulu-stream-shows-movies,376510438,
False,2022-04-26 05:38:24,Annoyed gamer 019,"“No ads” means more ads then I have seen in a year, these people a the cancer of the earth they are hucksters and I hope they get what’s undoubtedly coming their way soon. Which is hopefully a lawsuit or just the total collapse of these degenerate douche bags.",1,Complete false advertisement scam,hulu-stream-shows-movies,376510438,
False,2022-04-17 19:18:12,pebsis,"This is common knowledge at this point, but I really can’t imagine an app more in need of a complete GUI overhaul/new algorithm. It looks absolutely tragic compared to any other competing service.",2,The worst design of any major steaming service,hulu-stream-shows-movies,376510438,
False,2022-03-24 01:27:38,Thugnastyy,This app is horrible when it comes to casting to a tv. It gives me problems every single time. No other streaming apps give me issues. Especially when streaming live tv it’s not even worth it,1,Horrible casting,hulu-stream-shows-movies,376510438,
False,2022-03-03 14:51:12,psg( ͡° ͜ʖ ͡°),"I hate the ads if I’m paying for a subscription I shouldn’t have to watch ads, HBO max and Netflix, plus many other streaming apps don’t have ads",2,Ads,hulu-stream-shows-movies,376510438,
False,2022-02-21 01:42:39,Yazzz973,"Is trash it won’t let me watch my shows on my phone and I pay $30+ a month, I shouldn’t have this problem I don’t even go thru this with free apps like Pluto, peacock, or Tubi.",2,Mobile app,hulu-stream-shows-movies,376510438,
False,2022-01-15 03:42:50,jophsop,I was trying to make a new profile but it won’t let me put it in adult only kids.. This is a serious problem please fix it.,2,Fix this,hulu-stream-shows-movies,376510438,
False,2022-09-26 11:23:55,"real!,,,",Had to cancel my subscription because doesn’t work half the time! So annoying after paying for subscription,1,Doesn’t work half the time!,hulu-stream-shows-movies,376510438,
False,2022-08-01 17:12:04,bagxhaser33,One of the best live tv apps ever I have cheap internet and it still don’t buffer💯💯,5,Great app,hulu-stream-shows-movies,376510438,
False,2022-09-13 06:00:52,lins8754,Too many long ads! You can’t even get half way through a 20 minute show without a bunch of ads popping up back to back. Absolutely horrible.,1,Too many long ads!,hulu-stream-shows-movies,376510438,
False,2022-08-30 15:33:36,unaniimuzz,"Way too many adds, no enough shows/movies and the app crashes and doesn’t allow you to watch videos sometimes. I mean I guess what you pay for, but I wouldn’t recommend this app.",1,Ugh!,hulu-stream-shows-movies,376510438,
False,2022-08-11 23:35:26,Aaliyah01,"You have been around as long as Netflix, why haven’t you figured out how to do normal mobile downloads ? It’s always a problem and has been for years !",1,"Cant download, why cant you guys get it together",hulu-stream-shows-movies,376510438,
False,2022-06-14 14:56:21,aliyahhh💜,Just wayyy too many ads like I will get the same one m9re than five times on one 40 minute episode.,3,Ads,hulu-stream-shows-movies,376510438,
False,2022-06-30 01:14:54,hmbooth,Recently when i download a show to watch offline it says it’s downloaded and in the library but when i go to play it later it’s gone. Basically defeats the entire purpose of this app.,1,Deletes Downloads,hulu-stream-shows-movies,376510438,
False,2022-06-28 16:08:38,Aliyah Ansari,When opening app it takes forever to load or it doesn’t load at all. Have to close app more than 10 times for it to load. Not worth it. Choose another app,1,Fix the app,hulu-stream-shows-movies,376510438,
False,2022-05-25 10:19:48,Psi8901,It keeps losing sound. I delete the app and reinstall to make it work again.,3,Fix the app,hulu-stream-shows-movies,376510438,
False,2022-06-09 06:20:54,shmeater87,The subscription isn’t enough for them so they force you to watch adds 24/7 the company’s owners prefer there wife’s to be banged by anyone but themselves and there mothers view them as weak Greedy snacks licking the glory port  at any local truck stop and stripper joint,1,Corporate greed,hulu-stream-shows-movies,376510438,
False,2022-06-07 22:23:43,g_baby2007,This is one of the most annoying streaming apps i’ve ever used. Why is there 2 minute adds every 5 seconds. It’s ridiculous. I’m already paying to use this app and the amount of adds is ridiculous,1,Uhg.,hulu-stream-shows-movies,376510438,
False,2022-05-29 03:25:49,Scarolina_girl,It’s been around a month since the app stopped playing sound or won’t play anything at all. Contacted support twice and still no ETA on fix. About to just cancel if it’s not resolved soon.,1,Can’t use since update,hulu-stream-shows-movies,376510438,
False,2022-05-22 06:23:39,CCorder17,Soooo not worth it. The shows have a ton of commercials and many are super inappropriate for my kids to be in the room. Going to switch to a different streaming service.,1,Glitchy and awful commercials,hulu-stream-shows-movies,376510438,
False,2022-04-22 01:28:03,Scrabbler1212,"How is it possible that the app still has so many glitches? My experiences are the same as those occurring 2years ago. Failure to load on iPhones, iPads and smart TVs. With the hefty monthly fees, you’d think they could figure this out.",1,So many glitches,hulu-stream-shows-movies,376510438,
False,2022-04-18 17:05:36,82726//882,"Don’t waste your money if your getting live tv . Customer support is no help , it freezes and is very glitchy. The amount of ads is ridiculous even when paying for no ads .",1,Live tv,hulu-stream-shows-movies,376510438,
False,2022-04-05 21:45:56,Candymanbum,So many times I’ll use the app and I’ll close it and reopen it and it will rewind and I’ll have to watch the commercials Iv already watched. Supper annoying. Plus I’ll rewind just 10 to 20 seconds and I’ll have to rewatch.,1,Commercial issues,hulu-stream-shows-movies,376510438,
False,2022-02-27 14:25:44,Salvat0reJ,I understand paying for the cheaper version includes ads. But the amount of ads that you have to go through to just watch a TV show… it’s not even worth it.,1,Ads upon ads,hulu-stream-shows-movies,376510438,
False,2022-02-21 15:54:29,Ryeinc,"For some reason despite clearing notifications, shutting off phone, logging out, deleting and re-downloading the app, there’s always a PHANTOM NOTIFICATION stuck on the app. It annoys me as I always have the red dot by the app.

Please fix, it’s driving me mad.",1,Phantom Notification,hulu-stream-shows-movies,376510438,
False,2022-09-24 05:09:28,Mr. Salt,"The timers on ads are off, you get more ads for less show. 

The placement of the ads triggers symptoms of ADHD. 

So you need to pay more if you have a disability to use this app.",2,Ads ads ads,hulu-stream-shows-movies,376510438,
False,2022-09-27 22:17:46,blankyyyyy,The fact you pay for a subscription and still have to watch 2 minutes of ads is a scam.,1,Ads are ridiculous,hulu-stream-shows-movies,376510438,
False,2022-08-16 02:05:18,Itsjay59,I was trying to use this with my chrome cast. The first second I open the app I see the option and then it disappears… 😿,2,Cast button keep going away!!,hulu-stream-shows-movies,376510438,
False,2022-09-14 03:23:27,jjgghhrryy,A commercial every 4 or 5 minutes and fast forward or rewind and you have to watch again. If you like watching commercials . It is the app for you,1,Out of control commercials,hulu-stream-shows-movies,376510438,
False,2022-09-01 06:29:08,DrummerAustin,I pay over $70 a month for my subscription and the amount of ads are unbelievable. Probably going to drop them because it’s miserable to watch anything,1,Too many ads,hulu-stream-shows-movies,376510438,
False,2022-07-19 00:24:05,Offgluten,The app goes to error repeatedly or if the desired item plays there is no sound.  Have turned device on and off a lot.,2,App malfunction,hulu-stream-shows-movies,376510438,
False,2022-07-14 15:25:05,bhillenb,App is horrific. Will often take upwards of 1-2 minutes to load and will make you watch the same ad break multiple times in a row,2,Bad,hulu-stream-shows-movies,376510438,
False,2022-06-29 05:29:30,me and time,Still getting an error after 15 mins. /volume doesn’t play even after uninstalling and reinstall.,2,Error,hulu-stream-shows-movies,376510438,
False,2022-07-08 19:49:29,Lilferg14,"I can hardly get through one episode let alone two in a row without an error. Multiple days in a row, app up to date, multiple devices. Trash.",1,Fails to load/error playing repeatedly,hulu-stream-shows-movies,376510438,
False,2022-06-06 01:29:46,slidèr,"The absolute worst user interface of any streaming service. Unwatchable -I will cancel as soon as my 30 days are up. Impossible to fast forward, rewind or pick up where you left off.",1,Awful,hulu-stream-shows-movies,376510438,
False,2022-05-23 13:13:17,bjirjehrjfjrjdjdhdj,"If you want to use this app on your phone don’t bother to get it either their app is a broke piece of junk or their servers are outdated 
If you like watching a loading screen all day then this is the app for you",1,Junk app and servers,hulu-stream-shows-movies,376510438,
False,2022-05-15 23:34:26,Happy five,If I’m paying for a service I should be able to have more control over the content visible. Ending my subscription not worth it.,1,If we pay for it we should have more control,hulu-stream-shows-movies,376510438,
False,2022-05-14 03:22:44,QueenShanik,For what I pay there are entirely too many ads. Even if I rewind it they make me watch them all over again! Please someone direct me to another app.,2,Ads,hulu-stream-shows-movies,376510438,
False,2022-05-07 04:58:49,devynix,App has issues playing audio on all shows and movies. Restarting or reinstalling has no effect. Service still works in a browser but the app is worthless.,1,No audio,hulu-stream-shows-movies,376510438,
False,2022-04-24 22:06:58,MPrice111,Just watched 2 minutes of ads then with 8 seconds left it froze and stopped working. Then it reset for another 2 minutes of ads. I turned it off wrote this review and now I’m gonna go watch HBO,1,Ads,hulu-stream-shows-movies,376510438,
False,2022-04-15 23:35:38,Could use another update.,Most of the content I watch on this app magically says it’s not available. However it’s available on a browser. Unfortunately I’m unable to stream to my tv from my computer.,1,Idk what happened,hulu-stream-shows-movies,376510438,
False,2022-04-12 03:04:50,Nick Manta,Very difficult to navigate. Play/Pause and other video control buttons don’t work in landscape. I just request desktop site in safari and it’s a better experience.,1,App is terrible,hulu-stream-shows-movies,376510438,
False,2022-04-11 10:41:35,notaramcoemployee,"Why am I watching ads when I pay 6+ dollars a month, at first it’s not terrible but after 6 episodes of a show, I can’t stand them, its way to many and it shouldn’t be a thing.",1,Terrible with the ads,hulu-stream-shows-movies,376510438,
