rating,isEdited,title,date,review,userName,app_name,app_id
2,False,Doesn’t track your watching progress on multiple devices,2022-03-01 00:42:16,"Using app on Roku TV and iPad.  Started watching program on Roku, then continued with same program on iPad.  Switched back to Roku and it started where I left off last time on Roku and did not recognize watching progress on iPad.",jimmyb8222,disney,1446075923
5,False,LUV IT,2022-09-22 02:00:51,"this app is absolutely amazing. Lots of good stuff to watch on here when you get bored, and really makes my dad after a long day.",The King of Robots,disney,1446075923
5,False,Disney +,2022-08-09 17:28:01,This app is a good time to spend time with you family and friends and eat pop corn. This app definitely deserves a good rating and review.😘,the livanader,disney,1446075923
2,False,Issues with tv app,2022-09-11 18:20:30,The app works fine with the phone and regular tv. The issue is when you are watching with a surround sound on tv. It has a static sound all the time. I’ve heard others with the same issue. When is this going to be resolved??,hello its me duh,disney,1446075923
5,False,AMAZING!🤩,2022-06-23 15:42:56,I love how I can see shows that I thought were gone forever. Then came along Disney+ where I can watch shows from my childhood!,jejfd,disney,1446075923
5,False,😁,2022-06-18 06:23:00,Hi I love Disney+ it has so many good movies and shows but I would really like it if you guys could add all of the seasons of Friends because it’s a really good show and please add the movie Anastasia and Mrs. Doubtfire. 😁,Ivy Hubbard,disney,1446075923
5,False,No complaints except no baking shows which I am a little sad about,2022-05-28 15:32:29,Other than that Disney+ a great channel,Scarlett Corao,disney,1446075923
5,False,Best thing ever,2022-05-25 22:13:19,I love Disney plus it have so much shows we can each. I am so glade my mom and dad let us get it. I am so happy. Utter wise I will only have Netflix.,popadoosle,disney,1446075923
5,False,Disney plus is great but needs to take away age limit,2022-05-04 01:46:42,I was on Disney plus until they said put password I didn’t know then put on g-14,bhghghgghgtgfrtutr,disney,1446075923
5,False,OK,2022-04-26 19:35:13,"It’s is okay and good for family people who have not seen this much stuff love it and can’t wait to hear more about 
Disney",👩🏼Zx4791,disney,1446075923
4,False,Content Is Great; A Few Improvements Needed,2022-05-16 06:14:32,My mains gripe is that you can’t skip the credits at the end and if you close the movie or series episode it still appears as unfinished .,lxrchtt,disney,1446075923
5,False,… just read it,2022-09-17 04:44:31,It has movies that I like so yeah and also I like all the movies it adds this is short but I don’t really care,lillian autumn Hathcoat,disney,1446075923
5,False,This app is the best,2022-07-27 15:10:12,I love using this app but their could be some improvement like sometimes it glitches really bad but it is a good app,ndkkcmej,disney,1446075923
5,False,Great,2022-07-09 23:03:42,It is a greater app I love the feature were you can download a movie and watch it with no internet it is the best and on the go love it!,mikey loved ice hockey 990,disney,1446075923
5,False,The only reason,2022-07-08 21:58:02,The new movie was so good we had to go to the movies mgr it was better than last time.,Steam boo boo,disney,1446075923
5,False,Great app,2022-07-04 19:40:28,"If you want lots of great movies and features this is the place. Who could not love Disney! Best of all the price is right,
I highly recommend.",awesum52,disney,1446075923
1,False,Canceled for lgbqBS,2022-06-19 15:23:41,I was a life long viewer of Disney but since they have decided to help split the USA with their idea of what is acceptable I was forced to cancel for the sake of my children. We won’t be going to DisneyLand this summer. I am even debating burning my vhs and dvds of Disney! I have found a better kids program to watch via Ben Shaparios new kid network. This will help my kids understand good values and be raised RIGHT!,Greenstrees collective,disney,1446075923
5,False,Nostalgic,2022-05-28 00:09:17,"Disney+ is the best place to watch all the nostalgic movies and tv shows Disney has created. all that’s left is behind the scenes on their movies, more decorating Disney parks, and Mickey Mouse cartoons. 👍👍",sonicdragonfan devon-rex,disney,1446075923
5,False,Disney+,2022-05-21 17:46:32,I love Disney+ but the only problem is that Disney+ keeps stopping every time I watch a show or movie pls fix the problem,Goose 2016,disney,1446075923
4,False,The owl house,2022-04-16 21:23:47,"The owl house is an amazing show and I have been looking at season 2 on Disney+ for new episodes since new ones are coming out, yet there is still no new episodes…",joride smith asher,disney,1446075923
5,False,Your app is the best! 😃,2022-05-10 00:18:56,It is very good for helping keep someone busy because there is always something new to watch.,🐼 panda man,disney,1446075923
5,False,My review,2022-04-17 01:53:15,I love all your movies and how you bring back old movies like Star Wars and others to our lives that make us laugh!,c bccgf. f Dedham,disney,1446075923
1,False,Worst app ever created,2022-04-06 18:34:40,I pay 7.99 a month for an app that does not work. It will not load any shows and when it does it does not react to me starting or stopping the show. Sometimes the picture disappears and plays the audio. I do not pay this subscription to listen to my shows as an audio book.,Mikestraub123,disney,1446075923
1,False,Unhappy with new content,2022-03-22 16:58:31,"This used to be one of our family’s favorite apps. Unfortunately, the new content has not been as family-friendly, especially with kids under 5years old. Tired of content with political backgrounds in children’s programming. Needs more entertaining educational, and neutral content.",jlw427,disney,1446075923
4,False,"Love the app, but…",2022-03-15 19:32:13,I wish that there was an option to delete watch history bc I don’t like having a crap ton of “continue watching” on my list,Tasty_Vibe,disney,1446075923
5,False,You can download movies and shows 👍🏼,2022-03-14 22:12:52,It’s really good you can watch any thing anywhere now who doesn’t think that’s cool,boobbybbbbbbbb,disney,1446075923
2,False,Why not available in Cambodia,2022-03-08 01:49:37,"I am an American who lives in Cambodia, why isn't the service available here? My credit card is a USA issued bank card, I have a USA address. Why can't I pay for your service to watch with my kids. I get Netfilx streaming service no problem. Don't want my money? 😢😢😢",Solitary Traveler,disney,1446075923
5,False,Complaining,2022-03-03 05:44:47,I’m only seeing one language and that’s Chinese what are the hours of languages is this a glitch,Rcneje,disney,1446075923
2,False,Doesn’t support older devices,2022-01-02 14:22:16,I have an older iPad so I cannot download the newest version of iOS and then I can’t download the newest version of the app. It doesn’t let me bypass the download so now I can’t watch Disney+. They should let you watch with the older version if you want or need to.,LBSue,disney,1446075923
4,False,Love it but...,2022-08-07 02:11:46,its great but I wish they would not put all the new Disney movies on them first and but them in Redbox cause I have no Internet and I  have to wait forever just to Watch it.,sydney lindon,disney,1446075923
1,False,FIX THE CAPTION SIZE FOR CHROMECAST!!,2022-09-08 22:31:04,"This has been annoyance since the last few updates.  The closed captioning through Chromecast suddenly got TINY!  Yet, it has never been fixed.  It is the only app that does this.  Yet on my phone or ipad, it is huge.  I am actually considering cancelling the subscription because it is impossible to watch.  So much for an inclusive Disney…",hj1973,disney,1446075923
5,False,Glitches,2022-07-22 23:41:25,The apps been acting weird opening things without me tapping the screen,alexander D carlson,disney,1446075923
4,False,Problem?,2022-06-14 06:35:13,"I am in love with this app but one day it logged me out and now I can’t log in , I pay it too but I love the star wars movies and there’s a high selection too watch from",jenshxbdbwj,disney,1446075923
1,False,Not innocent anymore,2022-06-09 18:14:50,"I canceled my subscription because I don’t feel it is safe anymore to watch Disney while having kids .you should stop advertising and shifting to support LGBT . If people chose to be different it’s up to them ,stop making it a new moral and lifestyle everyone should knows . Please change your mind of switching",naz..na,disney,1446075923
1,False,Can’t get past slash screen,2022-06-01 17:58:27,"The app opens, does the little Disney+ thing, but stays stuck on that image. I can’t access any content.

6/1 one star review 
I wrote the above review MONTHS ago. I’m updating because I STILL can’t get past the spash screen. If I couldn’t access the service through my roku  device I would cancel because this app is useless.",Monkeymeghan,disney,1446075923
5,False,I love it,2022-05-20 18:54:21,I just got done watching rescue Rangers the new one and I love the Disney+ has so many options five out of five love . My friends and family love it,LydMc,disney,1446075923
1,False,“Woke”,2022-04-29 14:32:37,The same people who make movies for children want to educate them about sex at the age of 6. It’s the parent job to use their judgment on when to teach their kids and if not they’ll learn about it in middle school/ Highschool. Disney no longer has children's best interest in mind. They’re now just trying to be “woke”. Which now has a negative connotation.,no.more.disney,disney,1446075923
5,False,Its amazing,2022-04-17 04:01:27,"It’s absolutely amazing, and it has the simpsons!!!!!!

I also wrote this review so it would stop popping up on my phone for no reason",speedyslayer,disney,1446075923
5,False,Great for Family,2022-04-12 07:20:42,"My family loves Disney + and the movies, new and old. Keep up the awesome new content and availability of older movies/shows!",Lining2001,disney,1446075923
1,False,Disappointed,2022-04-03 17:23:11,"You guys have completely misconstrued the safety of our children with your political agenda. I own most Disney classics on vhs and would rather know what our kids are watching and not someone’s, as they vocalized as ”queer” ideals being pushed onto our kids. We also canceled what would have been my first Disney trip to California.",nhalv07,disney,1446075923
1,False,Good gone to bad,2022-04-01 13:54:13,"Disney has lost the quality it used to have. They  are just the next in line to succumb to the world’s agenda. It used to be such a fun, safe place for our children. Not so anymore. I give it one star for the older, more quality movies they provide, but it’s bad enough that I won’t even have the app for my kids anymore.",Sell some crap,disney,1446075923
1,False,Horrible,2022-03-18 15:15:43,I pay for Disney+ and can’t even use it stopped updating it and leave it how it is. I have an older iPad for my son and it won’t let me update it at all not the software and not the app so done with this Disney+Been paying for this every month faithfully for a whole year and now all of a sudden I can’t use it yeah horrible,roliuyt,disney,1446075923
3,False,Won’t let me log back in,2022-03-18 14:47:58,I deleted Disney plus because the subscription was up and I didn’t think no one was gonna pay for it now when I try to log back in it won’t let me!!😒,chjiue,disney,1446075923
1,False,Inappropriate “childrens” movies,2022-03-12 15:09:55,Some of the movies you advertise for children is EXTREMELY inappropriate. The movie that specifically makes me want to cancel my subscription is Turning Red..  the language and the message you are teaching kids in this movie is UNACCEPTABLE! I could not be more disappointed in Disney for some of these messages they’re giving children😡,ah boy fcvjtvlk,disney,1446075923
5,False,Disney is my life,2022-03-07 01:10:11,Disney plus has the entire wimpy kid movie trilogy and has a hole variety of movies new and old and original content,2838337,disney,1446075923
5,False,A wish,2022-03-02 03:17:15,Could you please come back and continue lab rats or mighty med or even elite force because you left off with such a cliff hanger,TGO Dragons_YT,disney,1446075923
1,False,Account on hold. When I paid. And now trying to charge me again.,2022-02-18 20:08:10,I love this app. But I just paid my subscription and now it’s trying to charge me a second time and telling me that my account is on hold. When I just paid I’m really annoyed. Hope they fix this or I will cancel the account and will not get it again.,Verdell07,disney,1446075923
5,False,The best app for entertainment,2022-02-12 19:01:52,"I love to just go on my phone and get on Disney plus!!! It has the best movies and shows all the time, this is why I love Disney plus",MalMal-19,disney,1446075923
5,False,Awesome,2022-01-25 13:06:29,"This app is awesome keep doing what your doing 
I also have an idea can you add a (free) favorites page? The app will be even more Awsome 
but anyway Thx for this amazing app its the best",meowdip,disney,1446075923
4,False,Update,2022-09-07 06:00:23,The IOS App Store says I have an update for Disney plus but when I press it it does nothing.. on iPhone 13 pro with most recent IOS update. Is it just a glitch on the App Store?,KDog2163,disney,1446075923
5,False,Best app ever,2022-09-19 22:59:12,I love this app so much every time I go to school and get super bored I just think about Disney+ waiting for me at home and the day brightens up,theboardboy,disney,1446075923
1,False,Awake not woke,2022-09-17 03:16:26,When did it become ok for cartoons to program our kids. Just make cartoons not an agenda.  We don’t let our kids watch this anymore because I don’t want to answer questions about the confusion.  Acceptance is fine; tolerance expected; progressive programming and forcing conversations by a media company trying to sell is not.,C17ADriver,disney,1446075923
4,False,Its great but one thing…,2022-07-14 02:29:50,Don’t get me wrong I love Disney+ they have a lot of good shows but I was watching a show and they mixed up the names of those to episodes please consider not mixing up the names please,ima nice person,disney,1446075923
3,False,App is terrible,2022-08-25 23:50:23,I’ve never had so many issues with the app when streaming to a TV or other smart devices. Just horrible connectivity when trying to connect,AznVdub,disney,1446075923
3,False,OV,2022-08-24 21:27:27,There should really be an option to be able to watch the movies that are available to you in their original language not just in the translated version.,irini lolo,disney,1446075923
1,False,What’s the point of being able to download movies if the app doesn’t work off line,2022-07-31 01:45:34,"As the title says, I’m not able to watch downloaded movies when off-line. The app won’t load to let me see my downloads. I have to restart the app three or four times before it will actually go through.",Peanut Butter Fan,disney,1446075923
5,False,Disney,2022-07-29 11:21:09,I love Disney plus because it brings everyone in my family back together .,Kls687,disney,1446075923
1,False,Far too political,2022-07-24 21:39:53,"It would seem that Disney (as it is now) cares more about ramming political ideology down the throats of consumers than making the high-quality blockbusters that they used to. Whether or not I agree/disagree with what they say, it’s become excessive and annoying. This is the reason I’m deleting this app and cancelling my membership.",ChrisFAlta,disney,1446075923
4,False,It’s Okay…,2022-03-24 21:41:47,"Honestly, I love Disney. Here’s the thing I never get to watch it on Disney. Because it take a literal hour to load. Not even an hour sometimes it doesn't even work!",the destroyer games,disney,1446075923
5,False,Love this,2022-07-04 18:59:47,"Good app for all kids and older people 
So many Great things to watch like Star Wars and marvel so I deafly recommend this app for everybody you should get it :)",thomas303127,disney,1446075923
1,False,"If you have a subscription, delete it. not worth the money",2022-06-27 03:09:15,"I have to admit I was excited to have a convenient place to watch Amphibia, The Owl House, Milo Murphy’s Law and all my other favorite shows. This seemed like it would be worth it.

I was extremely disappointed to find out that it was a waste of money.

Disney+ has pledged to pay for employees to travel out of state in order to evade the law and kill their unborn babies. They do this to force them back to work as soon as possible.

Disney, I’m extremely upset. I will not buy anything from your company again unless you stop doing this.",Kjhggjkl,disney,1446075923
5,False,Disney,2022-06-11 23:13:04,Disney + has all of the Disney shows and movies it was probably the best app of all. You can download shows and movies it’s just great 😁😃,brooklyn atwater,disney,1446075923
5,False,It’s a great app but-,2022-05-16 02:59:21,"I like that you added other languages like Japanese and mandrain I but can you consider adding Ukrainian? I just like if they had languages like Russian, or like Finnish?",mynameischeeky,disney,1446075923
5,False,Love Disney plus,2022-04-24 18:31:55,"When you download the app you will see there is a lot of Disney magic inside it my favorite movie is decedents 1,2,and 3",Angeliquepanda123,disney,1446075923
5,False,Please read,2022-04-24 15:48:40,"I totally recommend this app for children and families! My kid LOVES it! She adores “The ghost and Molly Magee” and we enjoy some of the grown-up movies and shows! Again, I recommend this app!😁",turningreddeva,disney,1446075923
1,False,Liberal and not suitable for kids anymore.,2022-04-22 17:05:11,Everything about the app is extremely liberal. I get that they want to say their political beliefs but it’s to a point where it’s too much. This app isn’t labeled a “kids app” but the owner knows very well they’re a lot of children on this app. Not to mention the app grooms your children and sexualizes a-lot of things.,Emma Jason,disney,1446075923
5,False,Amazing,2022-03-16 23:48:10,I love Disney plus it gives me hours of entertainment and has many choices to choice from like marvel and star wars,R1ch999999,disney,1446075923
1,False,Ver 2.5 removed support for iOS 13,2022-03-10 02:40:27,"Disney+ was working great on the iPhone 6 that our kids use. 2.5 removed support for iOS 13 which is the latest iOS you can use on iPhone 6. Now Disney+ is useless. It says to download an older version of the app, but there is no direction given on how to do that. Netflix doesn’t have this issue.",mzabawa,disney,1446075923
5,False,My Opinion,2022-02-22 22:06:11,By far one of my favorite streaming apps it has all of my favorite movies 10/10 recommended,gets a 5 star rating,disney,1446075923
4,False,This is amazing but..,2022-09-04 15:50:22,I wish I could download movies or tv shows (episodes) on my TV since that’s where I watch most of Disney+ and not having really good WiFi,Thomas Girls,disney,1446075923
5,False,Love it,2022-09-26 01:17:36,A lot for making this app I really enjoy it it’s really nice keep it up and I’m really excited for more Disney apps to come out,Drnknkku,disney,1446075923
5,False,Love it,2022-09-24 21:21:34,First of all I appreciate the variety of languages and the selection of the titles are getting a lot better,Karli_cookie,disney,1446075923
1,False,Frustrating bugs that never get fixed,2022-09-18 17:31:37,"Sometimes infinite logo screen, other times infinite spinning load screen before the Home Screen loads, lots of times sluggish or crashing downloads list screen. Overall very clunky and unresponsive user interface! 90% of the thumbnails don’t ever load.",zsdowns,disney,1446075923
4,False,It’s good but,2022-07-06 00:22:29,It’s pretty good I just think they could do a little more like add older movies and shows like robots I just think it could be better then what it already is,porkey_2006,disney,1446075923
5,False,Five stars,2022-08-09 12:42:31,"I know some people say five stars when they don’t mean it. But I do Disney + is a high quality app 

10 out of 5",Austin Peyton,disney,1446075923
4,False,Missing key movies,2022-06-25 01:38:33,I watch Disney+ solely for Marvel movies. I love the different movie and show lineups. The problem I have is the missing movies. Hulk and all the Spider-man movies are all important to the MCU. Why are you missing these movies Disney+?,J5EK,disney,1446075923
2,False,Disappointed,2022-07-03 03:33:17,Disney + doesn't have all the programs or tv shows from other areas... At least Netflix lets you watch the tv show they bought from other regions. We can't watch shows from Latin America or Asia. That is frustrating,nkeomwkak,disney,1446075923
4,False,Update,2022-05-15 13:30:38,I know I am just one little voice but can u please update soon because I want to watch the new episodes of Amphibia that come on every Saturday Thank You 🙏🏻,tiny and mighty,disney,1446075923
5,False,Mady,2022-05-16 00:18:45,Disney + is the best you can watch it on your phone or iPod touch and iPads you can watch kids stuff and adoult tv. It is just the best ever in the world.,hart land,disney,1446075923
4,False,Very big bug,2022-04-20 19:09:44,Every time i want to watch something it goes up but it doesn't stop loading other than that its AMAZING thank you,👄omg yassssss,disney,1446075923
5,False,Great,2022-05-14 21:28:12,This is a great service and app. The app is easy to navigate and easy to use. A must recommend and is worth the monthly fee. :),Jason Howlett,disney,1446075923
3,False,Good app but the sound is bad,2022-04-04 20:50:20,I like the interface and the selection but the audio is super low. I have to turn my phone up all the way and turn on subtitles just to make sense of what’s going on,griff17460,disney,1446075923
5,False,5/5!,2022-03-16 01:22:08,"So I love Disney + it should have all stars in my opinion, you can watch so many movies! I definitely recommend it!",ima nerd 😩✌️,disney,1446075923
1,False,Just cause l have an old phone!,2022-01-27 17:24:20,"I wanted to watch some movies on my phone (which is an iPhone 5) when l entered the app it said I needed to update the app, so I clicked it and pressed update, but then it said that my phone was too outdated and that it’s only available with newer phones. It also didn’t let me download an older version of the app so.",miri rae,disney,1446075923
5,False,Can you add more marvel movies please,2022-07-13 16:32:06,I think the app is great but i would love venom movies and spider man movies just some more marvel movies overall i think it’s great,reedyboyy,disney,1446075923
1,False,So advanced they behind 🤦🏾‍♂️,2022-09-08 19:44:26,How is it that if you can’t access the content from your tv that your still using the same methods evidently it’s not working that means it’s time to regress KIS  method in effect email password simple what so hard about that if people are complaining that means there dissatisfied some of us do watch smart tv tbh✌🏾,Valle G,disney,1446075923
3,False,1.25-2x Speed,2022-09-05 16:59:24,I like watching documentaries and movies at a faster speed especially when they talk slow. I wonder if this will be added as most other apps have this available.,Skipper.boy,disney,1446075923
3,False,Fix Brother Bear,2022-07-22 03:42:52,I was just watching Brother Bear and the picture doesn’t take up the entire screen. There’s a really wide rectangular space all around the movie being shown and it’s annoying.,nazim.ftl,disney,1446075923
1,False,Escape (Kaçış)with Engin Akyurek,2022-07-17 23:49:48,"When is that showing on Disney+ in the US because I looked for it and it is not there. Yet in the internet it says it’s already playing on Disney+. Did I miss something, or is it only playing in Turkey Disney+? I am rating one star because as much as I like the Disney+ shows why is this not showing here? If so where do I find it?",zdmag,disney,1446075923
3,False,Update not working,2022-07-01 06:06:47,Am I the only one or is the most recent update not allowing me to stream anymore? Already tried using various devices & web browsers & still not working…,😒😞😔😟😕🙁☹️😣😖😫😤,disney,1446075923
1,False,Why don’t you put recent searches first? Like Netflix?,2022-06-15 15:42:06,"My autistic son only watches a few things. We like when we use Netflix because we don’t have to search for the same things over and over. That 2 minutes can be the end of the world to him. Be a bit more courteous, before I drop you.",jaysca,disney,1446075923
4,False,✨MOREPLEASE✨,2022-03-11 12:01:32,I love Disney plus but could y’all put in some more Kdramas please. I would be very thankful if you did and if you actually read this then thank you for at least reading my review.,dislike101,disney,1446075923
2,False,Disappointed that I can’t update or yUse my current version,2022-05-03 20:31:31,"My iPad is up to date, but it still won’t let me update or use my current version app because its not a minimum iOS level. I just want my kid to be entertained when in the car or at the vet.",hazzlemydazzle,disney,1446075923
5,False,Absolutely love it!!!!!!!!!!!!!,2022-04-24 03:07:11,"I’m a hardcore marvel,Star Wars, and all things here fan. Ten out of ten recommended for everyone. Kids and adults alike! But I would LOVE if you added Spider-Man movies.( he’s my fav superhero.)",Coolton64,disney,1446075923
5,False,Love it so much,2022-04-11 19:36:36,It so good  you can watch any Disney movies you’d want or love the point is that in my opinion you can. Do or watch any Disney movie you Locke,🤬😍🙏🥺$$45,disney,1446075923
5,False,Disney plus,2022-04-11 00:30:54,It’s really good to watch in the car or on road trips if ur watching on an computer/phone or iPad,1KVECVHR,disney,1446075923
4,False,More miraculous!!!!,2022-02-21 01:22:25,I think it’s pretty good but i Think that miraculous ladybug episodes should come faster seeing how they bought it from Netflix a while back!…we need more Hawkmoth/Gabriel Agreste !!,xXNathalie-SancoeurXx,disney,1446075923
1,False,Horrible. No longer runs on iPad mini 2,2022-02-01 01:31:08,I watch Disney + on my iPad mini 2 which Apple stopped updating software for at iOS 12.5.5. The Disney + app opens to a message that requires you to update the app to the newer vision in order use. The newer version of the app requires iOS 13 or higher. This has locked me out of watching Disney +.,j716234,disney,1446075923
2,False,Subscription ended in middle of movie,2022-02-01 00:52:44,"Like the title says, we were watching a movie on the last night of the subscription and it stopped with 30 mins left in the movie asking to subscribe to finish the movie. This isn’t something I’d expect from Disney.",Select User,disney,1446075923
5,False,Amazing it slow but,2022-01-12 17:47:21,It worth the wait good quality movies and shows it doesnt just have Disney it has Disney+!!!,VennyCielo234,disney,1446075923
4,False,good but…,2022-07-27 15:33:06,"Disney+ is a good app but normally it freezes, tells me that there was an error to try again later. I find it very annoying.",kami.p 💕✨🤪😌🙄,disney,1446075923
5,False,Absolutely amazing,2022-09-16 22:58:22,I love it but can you guys add a feature for no Wi-Fi cause when I’m on trips I can’t watch tv without it lagging,😐🤬👎🏾,disney,1446075923
3,False,Stop stealing,2022-08-27 01:39:50,So whenever I get money on my phone Disney+ just decides to steal all of it and also I’m 10 and my mom gives me money on my phone but still make it so I have to pay not Disney+ paying by itself,willderas,disney,1446075923
1,False,Stay away!,2022-08-03 18:31:43,It’s no longer Disney. They are brainwashing your kids with all this political crap they’re putting in there. They put indecent movies with adult content in there for your children to be raped mentally. Don’t let your children ever use this app! Also Disney uses slaves to make their movies. You heard that right SLAVES! Look up mulan and type in uighur Muslim slaves.,TheStolenKing,disney,1446075923
4,False,Good,2022-05-12 12:15:30,It’s just it’s a great app and all but it takes so long to load and I always ask for updates so I please ask the creator of Disney to make it not load so long,caprac,disney,1446075923
1,False,Not working,2022-06-08 21:46:10,"Why isn’t your app working? My family has been trying to log in all day and it will not load. We have uninstalled the app, reinstalled the app, unplugged the router, restarted the router, reconnected everything to the internet AND IT WILL NOT LOAD! this is the second time this month, and the last time.",svtfd1020,disney,1446075923
5,False,GOOD app just 1 complain,2022-05-22 01:36:36,so DISNEY + has been coming up w some good kdrama’s but no putting them to be available worldwide is really my only ick,wigglesjones,disney,1446075923
5,False,Love it,2022-05-01 23:05:15,I love the Lion guard it is the best it started games that became some of my best childhood memories my I suggest that that Kion have cubs and they get lost and have to find their way back,123456778012456j789,disney,1446075923
2,False,App layout is terrible,2022-05-08 18:39:07,The app layout is terrible and Disney needs to stop showing major episodes for certain things. Disney needs to stop putting groups like obi wan episodes. You have to many groups and it is already to much.,Backpacker 44,disney,1446075923
1,False,Negative Content,2022-05-02 14:00:28,"Disney content is starting to take a bad turn toward negativity.  Hero’s are being vilified and the app itself is promoting that content.  Disney was suppose to be fun, exciting, adventurous… maybe not so much anymore.  Let’s all hope Disney will find the path back from the DARK SIDE to the Good family fun it use to be.  We need a Return of the Jedi……",dnickens,disney,1446075923
5,False,Disney+,2022-04-22 02:46:21,Disney+ is such a good thing to watch movies on it hurts really good movies like Moana and other movies not so shorts it’s not too inappropriate .I love Disney and I hope everybody’s to try it,Sunshine bear00,disney,1446075923
4,False,Love this app!,2022-03-15 22:49:00,There is so many diffrent options to watch the only thing is that sometimes I finish all the series that interest me and have to rewatch them!,Evelyn Mac,disney,1446075923
1,False,Really,2022-03-27 22:36:41,Moana is on the adult pin restricted access. This new system is dumb and does not make any sense. That why I basically repeated myself. It would basically be better to have one account and restrict a few shows with higher rating with a pin rather than a whole access. The access messes with Alexa and my patience.,TruD@T,disney,1446075923
5,False,I am mad because you haven’t put the now owl house episodes out,2022-03-23 21:31:13,😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡 you must put the new owl house episodes out  you must to do this now!,GRIFFINS DAD?,disney,1446075923
5,False,Please and thank you,2022-03-21 03:08:25,You should come after African Americans next please I’m a Africa American also this is a great app highly recommend😁😁😁😁,zyajia,disney,1446075923
4,False,please add the other Encanto characters,2022-01-30 23:49:33,it would be awesome if you could add the other encanto characters to the profile picture options. thank you!,Kikigue,disney,1446075923
4,False,Disney+ we’re your dreams of watch come true,2022-07-10 00:23:06,The is so much to watch and it’s Undescribable I just wish the could add bear in the big blue house and buzz lightyear of star command then this app would be a masterpiece 😏,Brett's Store,disney,1446075923
5,False,Review of Disney Star Wars,2022-09-28 19:42:29,"I recall the Lucasfilm original trilogy, and the ‘prequels’ the new Episodes are amazing. I watched a summary featuring cast members Ewan McGregor, Hayden Christensen (et al) which was informative as well as enlightening. Any praise I expound are inadequate! Star Wars Forever.",Chopp'r,disney,1446075923
5,False,Love it,2022-09-01 08:38:04,Disney plus is better than most of these platforms.,wasttegang,disney,1446075923
5,False,Just so much movies it feels like you don’t need anything else,2022-08-28 12:58:58,10 out of 10,rich$47,disney,1446075923
2,False,Never Works,2022-08-24 03:53:34,"I pay for this app every month, but can rarely use it. Regardless of if I’m on a Samsung device or an apple device the app will not play movies. I’ve tried reinstalling, restarting the wifi, but nothing works. It’s the only app that won’t work. :(",Jejenebdjxbd,disney,1446075923
3,False,Please add this NOW!!!,2022-08-12 01:01:59,"You already have a setting for The Simpsons were i can watch episodes in 4:3. But I want you to add a setting for Bluey were I can watch episodes uncensored such as horsey ride, BBQ Markets, Train, Faceytalk, and other censored episodes! I mean it!",Mjiuhfhur,disney,1446075923
5,False,Awesome!😍😍😍💕💕💕💕❤️❤️❤️❤️,2022-08-01 00:32:22,"I’ve been using Disney + for a while and it been one of the best decisions I’ve EVER made. I definitely recommend u getting this app, whoever see’s this. 

                 Byeeee!!!😍💕❤️",anna💕💕💕💕,disney,1446075923
1,False,The death of Walt Disney was the death of anything good to come from Disney,2022-07-24 21:57:29,I’m cancelling my subscription because Disney has corrupted our entertainment with political agendas that only create more division among our people instead of uniting them. We have enough political warfare consuming our lives for it to consume our entertainment as well.,Tichi2020,disney,1446075923
4,False,No longer kid friendly,2022-07-02 10:41:01,Great until further political strides. Will soon be deleting the app because of inappropriate content for my children.,efficientbride,disney,1446075923
5,False,Loving,2022-06-14 02:42:45,Me and my child would watch Disney+ every night and watch movies together she is so cute she loves Toy Story etc. It’s very nice t9 have a app to watch all sorts of movies!,Yeah im lovin it,disney,1446075923
4,False,Missing something but good,2022-06-05 18:20:53,I love this app. But i wanted to watch Owl House ep 18 season 2 and it said it wasn’t there so idk if there’s something wrong with my computer or its the app. Otherwise i love it,corgilover115,disney,1446075923
4,False,There needs to be the sonic 2 movie,2022-05-15 18:04:07,Hi I’m Jake and I loved the sonic 2 movie i would like to watch it again but it isn’t on any streaming platforms all I’m asking for is the sonic 2 movie,Yeeya60,disney,1446075923
5,False,Five stars,2022-04-16 06:27:16,This is the greatest apps in my life you can watch so much things in fact to much,heurnnrjfk,disney,1446075923
1,False,Adios Diddney. You are Now Political Activists,2022-04-14 13:11:07,"Should have taken your cue from Elvis many years ago who stuck to your core business. He replied to a reporter on a political question, “I’m sorry, but I’m just an entertainer.” I’m sad to ditch you after raising kids on the movies, parks, and other stuff, but you are on the wrong side of this and destroyed your brand.",Mr. Yuck-O,disney,1446075923
1,False,*Hate* Disney’s Paternalistic Approach,2022-03-27 23:53:38,I was unable to watch what I wanted until I was forced to enter my password and *give myself permission* to watch what I wanted. I don’t need Disney deciding for me what I—or any of my family—can or cannot watch. I’m quite capable of deciding for myself. You guys are on the brink of losing a customer with your heavy-handed paternalistic approach.,Rjpfay,disney,1446075923
4,False,Please read this Disney,2022-09-18 18:03:51,Can you please add “How to Hook up Your Home Theater” to Disney plus if you do I’ll rate you 5 stars🥺 it’s the one with goofy as he installs the surround system and the giant tv and it’s very funny so yah.,gabeo12,disney,1446075923
5,False,"Amazing, but has some problems",2022-09-21 18:11:32,I would love if I could watch 4K video on my phone,hdgdodbhrh gg,disney,1446075923
4,False,Love this app but one issue,2022-06-19 02:09:43,"I love Disney so this app is fantastic, the only issue is is that when I try and sign in on my PlayStation and do all the steps my PlayStation won’t sign into Disney plus",BJEnthusiest,disney,1446075923
